id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff
401693677,2024,1,regular,2024-08-24T04:00:00.000Z,True,True,True,False,,,,124179,Lincoln (CA),ii,Independent DII,7,"[0, 0, 0, 7]",,,,108382,College of Idaho,,,45,"[14, 7, 14, 10]",,,,,,,
401635525,2024,1,regular,2024-08-24T16:00:00.000Z,False,True,True,True,47998,3504,Aviva Stadium,59,Georgia Tech,fbs,ACC,24,"[7, 7, 0, 10]",0.9345302581787109,1497,1513,52,Florida State,fbs,ACC,21,"[8, 6, 0, 7]",0.06546974182128906,1692,1676,4.952562146005351,,Aer Lingus College Football Classic,
401654665,2024,1,regular,2024-08-24T19:30:00.000Z,False,True,False,False,16125,3827,"Memorial Stadium (Stephenville, TX)",2627,Tarleton State,fcs,UAC,26,"[16, 10, 0, 0]",0.7387152314186096,,,2377,McNeese,fcs,Southland,23,"[7, 0, 3, 13]",0.2612847685813904,,,4.170972886547229,,,
401643697,2024,1,regular,2024-08-24T20:00:00.000Z,False,True,False,False,17314,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,31,"[10, 14, 7, 0]",0.5594903230667114,1234,1234,147,Montana State,fcs,Big Sky,35,"[0, 14, 0, 21]",0.4405096769332886,,,5.319334519577319,,,
401654662,2024,1,regular,2024-08-24T23:00:00.000Z,False,True,True,False,4358,3689,Cramton Bowl,2546,Southeast Missouri State,fcs,Big South-OVC,37,"[7, 6, 8, 16]",0.9799543023109436,,,2453,North Alabama,fcs,UAC,15,"[8, 7, 0, 0]",0.020045697689056396,,,5.330265200081645,,FCS Kickoff,
401636372,2024,1,regular,2024-08-24T23:30:00.000Z,False,True,True,False,22210,4246,Center Parc Stadium,2450,Norfolk State,fcs,MEAC,23,"[14, 0, 3, 6]",0.6097806692123413,,,50,Florida A&M,fcs,SWAC,24,"[7, 3, 14, 0]",0.3902193307876587,,,4.78597196891666,,Cricket MEAC/SWAC Challenge Kickoff,
401643696,2024,1,regular,2024-08-25T00:00:00.000Z,False,True,False,False,20263,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,24,"[7, 10, 7, 0]",0.07378165423870087,1222,1243,2567,SMU,fbs,ACC,29,"[0, 10, 3, 16]",0.9262183457612991,1690,1669,5.96225907281757,,,
401643858,2024,1,regular,2024-08-25T03:59:00.000Z,False,True,False,False,12206,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,35,"[14, 0, 7, 14]",0.9564689570884497,1227,1227,2169,Delaware State,fcs,MEAC,14,"[0, 7, 7, 0]",0.0435310429115503,,,5.224356278,,,
401675545,2024,1,regular,2024-08-29T04:00:00.000Z,True,True,False,True,,6123,Jackson Field,2834,Sul Ross State,ii,Lone Star,21,"[0, 7, 14, 0]",,,,2704,West Texas,ii,Lone Star,42,"[0, 21, 7, 14]",,,,,,,
401628580,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,5421,717,Villanova Stadium,222,Villanova,fcs,Coastal Athletic,24,"[10, 7, 7, 0]",0.9446741342544556,,,2754,Youngstown State,fcs,MVFC,17,"[0, 3, 7, 7]",0.055325865745544434,,,3.043677603658529,,,
401628458,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,47803,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,44,"[7, 10, 14, 13]",0.9901049137115479,1460,1460,47,Howard,fcs,MEAC,7,"[0, 7, 0, 0]",0.009895086288452148,,,2.843802521321338,,,
401673041,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,6155,3774,Jayne Stadium,2413,Morehead State,fcs,Pioneer,17,"[0, 10, 0, 7]",0.8701606392860413,,,2119,Central State,ii,SIAC,10,"[0, 10, 0, 0]",0.12983936071395874,,,4.856924756042324,,,
401674318,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,,3950,Superior Dome,128,Northern Michigan,ii,GLIAC,7,"[0, 0, 0, 7]",,,,134,Minnesota Duluth,ii,Northern Sun,35,"[6, 7, 15, 7]",,,,,,,
401673370,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,,3663,Burke-Tarr Stadium,2105,Carson Newman,ii,South Atlantic,50,"[7, 19, 17, 7]",,,,2890,Reinhardt,,,7,"[0, 7, 0, 0]",,,,,,,
401676074,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,True,,4431,Chryst Field at Biemesderfer Stadium,210,Millersville,ii,Pennsylvania State Athletic,7,"[0, 7, 0, 0]",,,,2134,Clarion,ii,Pennsylvania State Athletic,36,"[7, 0, 15, 14]",,,,,,,
401634143,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,7219,4417,Five Star Stadium at the Moye Complex,2382,Mercer,fcs,Southern,63,"[14, 14, 14, 21]",0.9941171407699585,,,2506,Presbyterian,fcs,Pioneer,10,"[3, 0, 7, 0]",0.005882859230041504,,,2.5631229479833144,,,
401634152,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,4378,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,fcs,Big South-OVC,20,"[3, 10, 7, 0]",0.8675504326820374,,,2747,Wofford,fcs,Southern,21,"[8, 3, 0, 10]",0.13244956731796265,,,6.957918955100689,,,
401628592,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,8096,3998,Zable Stadium,2729,William & Mary,fcs,Coastal Athletic,41,"[14, 14, 13, 0]",0.998934559408119,,,2678,VMI,fcs,Southern,7,"[0, 7, 0, 0]",0.0010654405918809617,,,2.6764257434,,,
401644730,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,18055,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,66,"[14, 28, 24, 0]",0.8601021766662598,1333,1333,2115,Central Connecticut,fcs,NEC,10,"[7, 0, 3, 0]",0.13989782333374023,,,2.5520731835134005,,,
401644729,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,12786,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,41,"[20, 7, 7, 7]",0.8227765560150146,1431,1431,2230,Fordham,fcs,Patriot,17,"[0, 3, 7, 7]",0.17722344398498535,,,2.0955176328791945,,,
401628579,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,True,17244,3695,Delaware Stadium,48,Delaware,fcs,CAA,48,"[14, 20, 7, 7]",0.9823740720748901,,,2803,Bryant,fcs,Coastal Athletic,17,"[3, 7, 0, 7]",0.017625927925109863,,,2.760384902901696,,,
401636387,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,11145,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,30,"[7, 7, 7, 9]",0.9698949195350997,1156,1156,2296,Jackson State,fcs,SWAC,14,"[0, 7, 7, 0]",0.030105080464900347,,,6.4645770987,,,
401644727,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,16400,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,30,"[13, 3, 7, 7]",0.981427013874054,1357,1357,322,Lafayette,fcs,Patriot,13,"[0, 0, 6, 7]",0.018572986125946045,,,2.959181739704556,,,
401675476,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6046,Meares Stadium,2369,Mars Hill,ii,South Atlantic,16,"[0, 7, 3, 6]",,,,2170,Delta State,ii,Gulf South,47,"[0, 10, 14, 23]",,,,,,,
401674274,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5943,Duvall-Rosier Field,2986,Fairmont State,ii,Mountain East,56,"[7, 7, 21, 21]",,,,611,Seton Hill,ii,Pennsylvania State Athletic,24,"[0, 10, 0, 14]",,,,,,,
401674184,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5134,Bearcat Stadium,138,Northwest Missouri State,ii,Mid America,22,"[0, 0, 9, 13]",,,,2364,Minnesota State,ii,Northern Sun,36,"[8, 14, 7, 7]",,,,,,,
401674221,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6052,Herb Parker Stadium,568,Minot State,ii,Northern Sun,38,"[17, 7, 0, 14]",,,,628,Valley City State,,,7,"[0, 0, 7, 0]",,,,,,,
401674363,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,True,,4440,Sox Harrison Stadium,2205,Edinboro,ii,Pennsylvania State Athletic,12,"[3, 3, 0, 6]",,,,2188,East Stroudsburg,ii,Pennsylvania State Athletic,24,"[10, 0, 14, 0]",,,,,,,
401674307,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5874,Chet Anderson Stadium,132,Bemidji State,ii,Northern Sun,19,"[0, 0, 3, 10, 6]",,,,2392,Michigan Tech,ii,GLIAC,13,"[7, 0, 3, 3, 0]",,,,,,,
401674525,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6035,"Memorial Stadium (Wayne, NE)",2844,Wayne State (NE),ii,Northern Sun,49,"[7, 7, 21, 14]",,,,2402,Missouri S&T,ii,Great Lakes,17,"[0, 3, 0, 14]",,,,,,,
401674295,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5886,West Family Stadium,2699,West Liberty,ii,Mountain East,21,"[0, 7, 7, 7]",,,,2682,Walsh,ii,Great Midwest Athletic,41,"[20, 7, 7, 7]",,,,,,,
401675822,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,3638,MDU Resources Community Bowl,559,University of Mary,ii,Northern Sun,23,"[9, 7, 7, 0]",,,,2939,Jamestown,,,6,"[0, 0, 0, 6]",,,,,,,
401674305,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,500,6212,Bishop Schmitt Field,112335,Wheeling,ii,Mountain East,25,"[7, 10, 0, 8]",,,,2385,Mercyhurst,fcs,NEC,28,"[7, 14, 7, 0]",,,,,,,
401628581,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,29450,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,45,"[7, 10, 21, 7]",0.982387900352478,1431,1431,2448,North Carolina A&T,fcs,Coastal Athletic,13,"[7, 3, 0, 3]",0.017612099647521973,,,3.697231428764851,,,
401628582,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,44206,3652,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,57,"[6, 23, 28, 0]",1,1578,1578,160,New Hampshire,fcs,Coastal Athletic,3,"[0, 3, 0, 0]",0,,,2.317428368851348,,,
401674174,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6062,Gable Field at Doc Wadley Stadium,196,Northeastern State,ii,Independent DII,31,"[14, 17, 0, 0]",,,,137,Missouri Western,ii,Mid America,33,"[14, 0, 13, 6]",,,,,,,
401634299,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,56919,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,38,"[7, 7, 3, 21]",0.9725978970527649,1606,1606,2717,Western Carolina,fcs,Southern,21,"[14, 0, 7, 0]",0.027402102947235107,,,7.864829086653119,,,
401628320,2024,1,regular,2024-08-29T23:30:00.000Z,False,True,True,False,40127,3983,War Memorial Stadium (AR),8,Arkansas,fbs,SEC,70,"[28, 21, 7, 14]",0.9989700310726486,1454,1454,2029,Arkansas-Pine Bluff,fcs,SWAC,0,"[0, 0, 0, 0]",0.00102996892735141,,,2.5735528941,,,
401655664,2024,1,regular,2024-08-29T23:30:00.000Z,False,True,False,False,,3701,Drake Stadium,2181,Drake,fcs,Pioneer,0,[],,,,2825,Quincy,ii,Great Lakes,0,[],,,,,,,
401644728,2024,1,regular,2024-08-29T23:30:00.000Z,False,True,False,False,23515,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,49,"[21, 7, 14, 7]",0.978938102722168,1526,1526,2184,Duquesne,fcs,NEC,10,"[7, 3, 0, 0]",0.02106189727783203,,,3.0303738346295788,,,
401640998,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,18977,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,27,"[3, 7, 0, 17]",0,1538,1449,324,Coastal Carolina,fbs,Sun Belt,55,"[17, 14, 10, 14]",1,1448,1537,2.6124580530927535,,,
401673279,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,6076,Javelina Stadium,2658,Texas A&M-Kingsville,ii,Lone Star,13,"[7, 3, 3, 0]",,,,11,Colorado Mesa,ii,Rocky Mountain,16,"[8, 0, 0, 8]",,,,,,,
401645316,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,21267,7221,Protective Stadium,5,UAB,fbs,American Athletic,41,"[14, 14, 3, 10]",0.9941887855529785,1363,1363,2016,Alcorn State,fcs,SWAC,3,"[3, 0, 0, 0]",0.005811214447021484,,,2.457954599383663,,,
401673282,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,5880,Elliott Field at Don Beebe Stadium,2123,Chadron State,ii,Rocky Mountain,6,"[0, 6, 0, 0]",,,,2438,Nebraska Kearney,ii,Mid America,18,"[7, 11, 0, 0]",,,,,,,
401634206,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,49438,3726,Folsom Field,38,Colorado,fbs,Big 12,31,"[14, 3, 7, 7]",0.35244855284690857,1324,1324,2449,North Dakota State,fcs,MVFC,26,"[10, 10, 0, 6]",0.6475514471530914,,,5.152339932073766,,,
401675114,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,2014,3756,Homer Bryce Stadium,2617,Stephen F. Austin,fcs,Southland,77,"[42, 28, 0, 7]",,,,123086,North American,,,0,"[0, 0, 0, 0]",,,,1.8434041735,,,
401673257,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,6059,Sanchez Family Stadium,2424,New Mexico Highlands,ii,Rocky Mountain,37,"[7, 9, 14, 7]",,,,2201,Eastern New Mexico,ii,Lone Star,63,"[21, 7, 14, 21]",,,,,,,
401674159,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,5890,Lewis Field Stadium,2231,Fort Hays,ii,Mid America,21,"[14, 0, 0, 7]",,,,2025,Angelo State,ii,Lone Star,7,"[0, 7, 0, 0]",,,,,,,
401645317,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,20143,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,52,"[7, 14, 14, 17]",0.9875071048736572,1565,1565,2545,SE Louisiana,fcs,Southland,0,"[0, 0, 0, 0]",0.012492895126342773,,,2.15213815031093,,,
401655860,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,3265,5116,O'Shaughnessy Stadium,2900,St. Thomas (MN),fcs,Pioneer,13,"[7, 0, 6, 0]",0,,,2894,Sioux Falls,ii,Northern Sun,34,"[8, 3, 9, 14]",1,,,4.038356937354877,,,
401645318,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,16483,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,62,"[14, 27, 7, 14]",0.9918601512908936,1248,1248,2466,Northwestern State,fcs,Southland,28,"[14, 0, 0, 14]",0.008139848709106445,,,3.903791429464651,,,
401654562,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,7435,1905,DakotaDome,233,South Dakota,fcs,MVFC,45,"[10, 21, 7, 7]",0.9978739023208618,,,425,Northern State,ii,Northern Sun,3,"[3, 0, 0, 0]",0.0021260976791381836,,,2.052315484595573,,,
401628448,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,50805,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,17,"[0, 14, 0, 3]",0.9122595191001892,1492,1492,153,North Carolina,fbs,ACC,19,"[0, 7, 6, 6]",0.08774048089981079,1546,1546,5.521270141362677,,,
401673254,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,True,,3860,O'Harra Stadium,613,South Dakota Mines,ii,Rocky Mountain,6,"[0, 3, 3, 0]",,,,2570,CSU Pueblo,ii,Rocky Mountain,35,"[7, 7, 14, 7]",,,,,,,
401628327,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,62621,3838,Memorial Stadium,142,Missouri,fbs,SEC,51,"[28, 7, 10, 6]",0.9774129390716553,1744,1744,93,Murray State,fcs,MVFC,0,"[0, 0, 0, 0]",0.022587060928344727,,,1.712941538765301,,,
401674150,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,True,,5942,Francis G. Welch Stadium,2214,Emporia State,ii,Mid America,30,"[0, 6, 10, 14]",,,,2687,Washburn,ii,Mid America,14,"[0, 0, 7, 7]",,,,,,,
401636606,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,True,False,20829,3486,Children's Mercy Park,2305,Kansas,fbs,Big 12,48,"[7, 27, 7, 7]",0.998935341835022,1619,1619,2815,Lindenwood,fcs,Big South-OVC,3,"[0, 0, 0, 3]",0.0010646581649780273,,,2.5591263641735407,,,
401675538,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,6049,"Memorial Stadium (Wichita Falls, TX)",2395,Midwestern State,ii,Lone Star,18,"[2, 3, 6, 7]",,,,2403,Missouri Southern State,ii,Mid America,11,"[3, 0, 0, 8]",,,,,,,
401636607,2024,1,regular,2024-08-30T01:00:00.000Z,False,True,False,False,52210,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,49,"[7, 28, 7, 7]",0.9919071197509766,1622,1622,253,Southern Utah,fcs,UAC,0,"[0, 0, 0, 0]",0.008092880249023438,,,1.8134759040786974,,,
401628583,2024,1,regular,2024-08-30T01:00:00.000Z,False,True,False,False,4612,3906,Roos Field,331,Eastern Washington,fcs,Big Sky,42,"[14, 14, 7, 7]",0.9938822984695435,,,2405,Monmouth,fcs,Coastal Athletic,27,"[7, 7, 0, 13]",0.006117701530456543,,,2.8276452600004687,,,
401654845,2024,1,regular,2024-08-30T01:00:00.000Z,False,True,False,False,43849,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,45,"[14, 17, 7, 7]",0.9923451542854309,1502,1502,2197,Eastern Illinois,fcs,Big South-OVC,0,"[0, 0, 0, 0]",0.007654845714569092,,,2.4551539303536507,,,
401643698,2024,1,regular,2024-08-30T02:00:00.000Z,False,True,False,False,13811,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,42,"[7, 7, 7, 21]",0.9956003427505493,1544,1544,16,Sacramento State,fcs,Big Sky,24,"[14, 3, 7, 0]",0.004399657249450684,,,6.442913215712913,,,
401645319,2024,1,regular,2024-08-30T22:00:00.000Z,False,True,False,False,23760,3841,Michie Stadium,349,Army,fbs,American Athletic,42,"[7, 14, 7, 14]",0.9542645215988159,1425,1425,2329,Lehigh,fcs,Patriot,7,"[7, 0, 0, 0]",0.04573547840118408,,,2.3715897160909445,,,
401628328,2024,1,regular,2024-08-30T23:00:00.000Z,False,True,False,False,83329,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,51,"[17, 17, 3, 14]",0.9779277443885803,1786,1849,218,Temple,fbs,American Athletic,3,"[0, 0, 3, 0]",0.022072255611419678,1178,1115,2.0425201022360624,,,
401628453,2024,1,regular,2024-08-30T23:00:00.000Z,False,True,False,False,70271,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,16,"[2, 14, 0, 0]",0.8807753324508667,1392,1401,2226,Florida Atlantic,fbs,American Athletic,10,"[0, 3, 7, 0]",0.1192246675491333,1422,1413,3.9106104302508538,,,
401656600,2024,1,regular,2024-08-30T23:00:00.000Z,False,True,False,False,5775,3607,Alfond Stadium,311,Maine,fcs,Coastal Athletic,17,"[0, 10, 0, 7]",0.3611336946487427,,,2142,Colgate,fcs,Patriot,14,"[0, 7, 0, 7]",0.6388663053512573,,,5.059144912681461,,,
401628584,2024,1,regular,2024-08-30T23:30:00.000Z,False,True,False,False,18466,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,26,"[3, 7, 9, 7]",0.5600078105926514,1602,1602,2210,Elon,fcs,Coastal Athletic,3,"[0, 0, 0, 3]",0.43999218940734863,,,3.2282799740134647,,,
