id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff
401329651,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,6046,Meares Stadium,2369,Mars Hill,ii,South Atlantic,24,"[0, 7, 7, 10, 0]",,,,2804,Chowan,ii,CIAA,30,"[14, 3, 7, 0, 6]",,,,,,,
401329020,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,6053,Robinson-Hale Stadium,2401,Mississippi College,ii,Gulf South,0,"[0, 0, 0, 0]",,,,2013,Albany State,ii,SIAC,24,"[7, 7, 3, 7]",,,,,,,
401329425,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,4431,Chryst Field at Biemesderfer Stadium,210,Millersville,ii,Pennsylvania State Athletic,9,"[2, 0, 0, 7]",,,,2022,American International,ii,Northeast 10,14,"[7, 7, 0, 0]",,,,,,,
401328545,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,16236,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,52,"[7, 24, 14, 7]",0.9989646936333476,,,2643,The Citadel,fcs,Southern,14,"[0, 0, 7, 7]",0.0010353063666523887,,,1.189259394,,,
401329357,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3870,Panther Stadium (OH),2477,Ohio Dominican,ii,Great Midwest Athletic,30,"[7, 3, 10, 10]",,,,2974,Shepherd,ii,Pennsylvania State Athletic,35,"[7, 7, 7, 14]",,,,,,,
401329689,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6030,Harms-Eischeid Stadium,389,Upper Iowa,ii,Northern Sun,14,"[0, 7, 0, 7]",,,,134,Minnesota Duluth,ii,Northern Sun,41,"[7, 27, 0, 7]",,,,,,,
401309542,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,17521,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,69,"[14, 24, 21, 10]",0.9983755574946217,,,2681,Wagner,fcs,NEC,7,"[0, 0, 0, 7]",0.0016244425053782985,,,1.0306190592,,,
401328605,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3749,Hunter Stadium,2815,Lindenwood,ii,Great Lakes Valley,20,"[7, 7, 0, 6]",,,,2025,Angelo State,ii,Lone Star,40,"[16, 7, 14, 3]",,,,,,,
401334787,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,5943,Duvall-Rosier Field,2986,Fairmont State,ii,Mountain East,14,"[0, 0, 14, 0]",,,,2858,California (PA),ii,Pennsylvania State Athletic,23,"[10, 3, 7, 3]",,,,,,,
401328432,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,4763,Ranger Field,2823,Northwestern (OK),ii,Great American,13,"[3, 0, 3, 7]",,,,2568,Southern Arkansas,ii,Great American,32,"[6, 6, 7, 13]",,,,,,,
401334756,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,5263,Steele Stadium,2316,Kentucky Wesleyan,ii,Great Midwest Athletic,13,"[0, 3, 3, 7]",,,,341,Frostburg State,ii,Mountain East,20,"[7, 6, 7, 0]",,,,,,,
401328397,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6073,Milam Stadium,2927,Southwestern Oklahoma State,ii,Great American,13,"[0, 0, 13, 0]",,,,2271,Henderson State,ii,Great American,31,"[7, 7, 7, 10]",,,,,,,
401329503,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6070,Bob Young Field,2894,Sioux Falls,ii,Northern Sun,16,"[0, 0, 9, 7]",,,,132,Bemidji State,ii,Northern Sun,24,"[0, 10, 14, 0]",,,,,,,
401328466,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6065,Cliff Harris Stadium,2888,Ouachita Baptist,ii,Great American,38,"[14, 3, 7, 14]",,,,319,Oklahoma Baptist,ii,Great American,31,"[0, 16, 7, 8]",,,,,,,
401328309,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,5871,Convoy Leslie Cotton Boll Stadium,2028,Arkansas Monticello,ii,Great American,30,"[7, 23, 0, 0]",,,,200,Southern Nazarene,ii,Great American,23,"[0, 7, 8, 8]",,,,,,,
401309540,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,13149,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,31,"[7, 0, 14, 10]",0.9390513896942139,,,2710,Western Illinois,fcs,MVFC,21,"[0, 7, 7, 7]",0.06094861030578613,,,4.79218047739303,,,
401328973,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3747,Hantz Stadium,2886,Northwood,ii,GLIAC,21,"[3, 3, 0, 15, 0]",,,,367,Gannon,ii,Pennsylvania State Athletic,28,"[7, 0, 7, 7, 7]",,,,,,,
401329491,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,3641,Blakeslee Stadium,2364,Minnesota State,ii,Northern Sun,40,"[7, 10, 0, 17, 6]",,,,425,Northern State,ii,Northern Sun,34,"[7, 10, 10, 7, 0]",,,,,,,
401332315,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3701,Drake Stadium,2181,Drake,fcs,Pioneer,45,"[21, 14, 10, 0]",,,,455,West Virginia Wesleyan,ii,Mountain East,3,"[0, 0, 0, 3]",,,,,,,
401328175,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,3607,Alfond Stadium,311,Maine,fcs,CAA,24,"[0, 24, 0, 0]",,,,48,Delaware,fcs,CAA,34,"[7, 10, 10, 7]",,,,,,,
401328388,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,844,Stambaugh Stadium,2754,Youngstown State,fcs,MVFC,44,"[14, 10, 7, 10, 3]",,,,2916,Incarnate Word,fcs,Southland,41,"[7, 14, 13, 7, 0]",,,,,,,
401357797,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,4417,Five Star Stadium at the Moye Complex,2382,Mercer,fcs,Southern,69,"[14, 28, 14, 13]",,,,3179,Point University,,,0,"[0, 0, 0, 0]",,,,,,,
401328458,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3925,Seibert Stadium,2535,Samford,fcs,Southern,52,"[14, 3, 21, 14]",,,,2635,Tennessee Tech,fcs,OVC,14,"[0, 7, 7, 0]",,,,,,,
401329660,2021,1,regular,2021-09-02T23:05:00.000Z,False,True,False,False,,4439,Eiler-Martin Stadium,2188,East Stroudsburg,ii,Pennsylvania State Athletic,35,"[21, 7, 0, 7]",,,,2487,Pace,ii,Northeast 10,14,"[0, 7, 7, 0]",,,,,,,
401282607,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,52633,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,45,"[10, 14, 14, 7]",0.9905123114585876,1460,1565,58,South Florida,fbs,American Athletic,0,"[0, 0, 0, 0]",0.009487688541412354,1251,1146,2.1752946239535724,,,
401309834,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,51511,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,40,"[13, 6, 7, 14]",0.9994500875473022,,,2692,Weber State,fcs,Big Sky,17,"[7, 0, 3, 7]",0.0005499124526977539,,,3.9771845319846517,,,
401328768,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,,3960,Top Taggart Field,2222,Ferris State,ii,GLIAC,54,"[20, 20, 14, 0]",,,,2224,Findlay,ii,Great Midwest Athletic,14,"[7, 7, 0, 0]",,,,,,,
401300993,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,36752,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,33,"[14, 6, 7, 6]",1,1659,1666,151,East Carolina,fbs,American Athletic,19,"[6, 0, 3, 10]",0,1403,1396,2.5359539267719096,,,
401328383,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,,7003,Houck Field,2546,Southeast Missouri State,fcs,OVC,21,"[7, 0, 7, 7]",,,,79,Southern Illinois,fcs,MVFC,47,"[14, 14, 10, 9]",,,,,,,
401328404,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,,3720,Finley Stadium,236,Chattanooga,fcs,Southern,20,"[7, 7, 6, 0]",,,,2046,Austin Peay,fcs,OVC,30,"[6, 10, 7, 7]",,,,,,,
401300994,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,15085,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,17,"[3, 7, 7, 0]",0.7725239396095276,,,302,UC Davis,fcs,Big Sky,19,"[7, 3, 3, 6]",0.2274760603904724,,,6.073387461665971,,,
401328420,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,3909,Roy Stewart Stadium,93,Murray State,fcs,OVC,35,"[14, 7, 7, 7]",,,,2400,Mississippi Valley State,fcs,SWAC,0,"[0, 0, 0, 0]",,,,,,,
401328138,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,4899,Fifth Third Stadium,338,Kennesaw State,fcs,Big South,35,"[14, 7, 7, 7]",,,,2890,Reinhardt,,,25,"[7, 0, 12, 6]",,,,,,,
401282180,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,16236,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,59,"[7, 21, 17, 14]",0.9923319220542908,,,2630,UT Martin,fcs,OVC,21,"[7, 7, 0, 7]",0.0076680779457092285,,,3.4488639157241248,,,
401329037,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,6072,Schwan Regional Event Center,2587,Southwest Minnesota State,ii,Northern Sun,21,"[0, 7, 7, 7]",,,,2817,Minnesota St Moorhead,ii,Northern Sun,33,"[7, 7, 13, 6]",,,,,,,
401330245,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,5938,Al Whitehead Field at Greyhound Stadium,2201,Eastern New Mexico,ii,Lone Star,24,"[7, 10, 7, 0]",,,,2120,Central Washington,ii,Great Northwest,66,"[21, 14, 17, 14]",,,,,,,
401328681,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,3860,O'Harra Stadium,613,South Dakota Mines,ii,Rocky Mountain,34,"[14, 7, 10, 3]",,,,2402,Missouri S&T,ii,Great Lakes,31,"[0, 3, 7, 21]",,,,,,,
401310696,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,15908,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,27,"[14, 7, 3, 3]",0.9700928934278247,,,2277,Houston Christian,fcs,Southland,17,"[0, 10, 0, 7]",0.029907106572175324,,,2.230787703,,,
401329153,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,4852,Neta and Eddie DeRose ThunderBowl,2570,CSU Pueblo,ii,Rocky Mountain,6,"[3, 3, 0, 0]",,,,2837,East Texas A&M,ii,Lone Star,12,"[0, 6, 6, 0]",,,,,,,
401281952,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,84314,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,38,"[14, 0, 14, 10]",1,1489,1524,189,Bowling Green,fbs,Mid-American,6,"[0, 6, 0, 0]",0,1041,1006,2.294760520401764,,,
401282789,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,50805,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,31,"[0, 14, 7, 10]",0.09800956398248672,1585,1582,194,Ohio State,fbs,Big Ten,45,"[7, 3, 21, 14]",0.9019904360175133,1905,1908,5.477862790789624,,,
401329058,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,5780,Altra Federal Credit Union Stadium,2851,Winona State,ii,Northern Sun,47,"[7, 23, 10, 7]",,,,3066,Concordia St. Paul,ii,Northern Sun,6,"[0, 3, 3, 0]",,,,,,,
401329340,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,4724,Audrey J. Walton Stadium at Vernon Kennedy Field,2118,Central Missouri,ii,Mid America,16,"[0, 3, 6, 7]",,,,90,Pittsburg State,ii,Mid America,35,"[7, 14, 7, 7]",,,,,,,
401329048,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,5883,Marv Kay Stadium at Campbell Field,2146,Colorado School of Mines,ii,Rocky Mountain,42,"[14, 21, 7, 0]",,,,2848,Western Oregon,ii,Great Northwest,3,"[0, 3, 0, 0]",,,,,,,
401329374,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,5878,Wantland Stadium,2122,Central Oklahoma,ii,Mid America,24,"[10, 14, 0, 0]",,,,137,Missouri Western,ii,Mid America,20,"[0, 7, 7, 6]",,,,,,,
401329312,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,5882,Ralph Stocker Stadium,11,Colorado Mesa,ii,Rocky Mountain,40,"[0, 13, 13, 14]",,,,2911,William Jewell,ii,Great Lakes,3,"[3, 0, 0, 0]",,,,,,,
401329404,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,5890,Lewis Field Stadium,2231,Fort Hays,ii,Mid America,7,"[0, 0, 7, 0]",,,,138,Northwest Missouri State,ii,Mid America,15,"[2, 7, 0, 6]",,,,,,,
401329456,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,6057,Ron & Carol Cope Stadium at Foster Field,2438,Nebraska Kearney,ii,Mid America,38,"[0, 14, 3, 21]",,,,2403,Missouri Southern State,ii,Mid America,0,"[0, 0, 0, 0]",,,,,,,
401282051,2021,1,regular,2021-09-03T00:05:00.000Z,False,True,False,False,0,218,FIU Stadium,2229,Florida International,fbs,Conference USA,48,"[21, 7, 10, 10]",,,,2341,Long Island University,fcs,NEC,10,"[0, 10, 0, 0]",,,,1.825485544,,,
401329450,2021,1,regular,2021-09-03T01:00:00.000Z,False,True,False,False,,5884,Buffalo Stadium,2704,West Texas,ii,Lone Star,73,"[28, 24, 14, 7]",,,,2637,Texas College,,,0,"[0, 0, 0, 0]",,,,,,,
401328011,2021,1,regular,2021-09-03T01:00:00.000Z,False,True,False,False,,2023,Walkup Skydome,2464,Northern Arizona,fcs,Big Sky,16,"[0, 7, 9, 0]",,,,2534,Sam Houston,fcs,AWC,42,"[7, 14, 14, 7]",,,,,,,
401310694,2021,1,regular,2021-09-03T02:00:00.000Z,False,True,False,False,21970,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,33,"[0, 6, 0, 14, 7, 6]",0.07179342211021605,,,331,Eastern Washington,fcs,Big Sky,35,"[0, 3, 17, 0, 7, 8]",0.9282065778897839,,,6.630977027,,,
401309835,2021,1,regular,2021-09-03T02:30:00.000Z,False,True,False,False,44456,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,41,"[13, 15, 6, 7]",0.9961479306221008,,,253,Southern Utah,fcs,Big Sky,14,"[7, 0, 7, 0]",0.00385206937789917,,,2.5825416273038413,,,
401309937,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,False,True,65632,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,17,"[7, 7, 0, 3]",0.9903338551521301,1535,1556,153,North Carolina,fbs,ACC,10,"[0, 0, 7, 3]",0.009666144847869873,1725,1704,2.7733280571205685,,,
401344437,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,False,False,,5876,Bentley University Football Stadium,2060,Bentley,ii,Northeast 10,41,"[14, 13, 7, 7]",,,,223,West Chester,ii,Pennsylvania State Athletic,17,"[0, 3, 0, 14]",,,,,,,
401335299,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,False,False,,3624,Arute Field,2115,Central Connecticut,fcs,NEC,21,"[7, 7, 0, 7]",,,,2583,Southern Connecticut State,ii,Northeast 10,28,"[0, 14, 0, 14]",,,,,,,
401282052,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,14125,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,31,"[7, 3, 7, 14]",0.7257195711135864,1366,1366,150,Duke,fbs,ACC,28,"[0, 14, 0, 14]",0.2742804288864136,1295,1295,7.496248518302861,,,
401282608,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,25673,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,42,"[14, 14, 7, 7]",0.9911959171295166,1519,1580,295,Old Dominion,fbs,Conference USA,10,"[3, 0, 0, 7]",0.008804082870483398,1303,1242,2.3806229651126034,,,
401309541,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,16461,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,35,"[14, 14, 7, 0]",0.9856200622735365,,,2598,Saint Francis,fcs,NEC,15,"[0, 7, 0, 8]",0.01437993772646351,,,1.3276499065,,,
401287888,2021,1,regular,2021-09-04T00:00:00.000Z,False,True,False,False,26103,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,17,"[0, 7, 3, 7]",0.889825701713562,,,233,South Dakota,fcs,MVFC,14,"[0, 0, 7, 7]",0.11017429828643799,,,6.222030440444172,,,
401282782,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,True,34248,3911,Ryan Field,77,Northwestern,fbs,Big Ten,21,"[0, 7, 0, 14]",0.03067609667778015,1639,1574,127,Michigan State,fbs,Big Ten,38,"[14, 7, 7, 10]",0.9693239033222198,1424,1489,3.129880083297679,,,
401310695,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,False,32327,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,23,"[0, 10, 0, 13]",0.017900748178362846,,,2571,South Dakota State,fcs,MVFC,42,"[7, 14, 14, 7]",0.9820992518216372,,,4.274528786722065,,,
401309836,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,False,44153,3726,Folsom Field,38,Colorado,fbs,Pac-12,35,"[0, 14, 7, 14]",0.9940341114997864,,,2458,Northern Colorado,fcs,Big Sky,7,"[0, 0, 7, 0]",0.005965888500213623,,,2.26236284724015,,,
401328706,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,,5934,Farmers Insurance Athletic Complex,110254,Davenport,ii,GLIAC,14,"[0, 7, 7, 0]",,,,2654,Truman State,ii,Great Lakes,31,"[7, 7, 7, 10]",,,,,,,
401327913,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,85938,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,52,"[7, 17, 14, 14]",0.9670659303665161,,,2230,Fordham,fcs,Patriot,7,"[0, 7, 0, 0]",0.03293406963348389,,,4.393220703178948,,,
401328713,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,,6063,Mueller Field,587,Notre Dame College,ii,Mountain East,42,"[0, 14, 14, 7, 7]",,,,308,Ashland,ii,Great Midwest Athletic,35,"[7, 7, 14, 7, 0]",,,,,,,
401281947,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,47693,3683,Kroger Field,96,Kentucky,fbs,SEC,45,"[14, 14, 3, 14]",0.9882475733757019,1550,1593,2433,UL Monroe,fbs,Sun Belt,10,"[7, 0, 0, 3]",0.011752426624298096,1101,1058,3.0198836771605118,,,
401282815,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,True,76832,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,10,"[0, 0, 7, 3]",0.29977816343307495,1745,1728,213,Penn State,fbs,Big Ten,16,"[0, 0, 7, 9]",0.700221836566925,1668,1685,6.098828973931181,,,
401309601,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,18280,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,10,"[0, 7, 3, 0]",0.027129225432872772,1410,1334,349,Army,fbs,FBS Independents,43,"[14, 13, 6, 10]",0.9728707745671272,1549,1625,2.2460658355283263,,,
401287889,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,True,False,28668,3687,AT&T Stadium,2306,Kansas State,fbs,Big 12,24,"[7, 7, 0, 10]",0.9948632121086121,1447,1497,24,Stanford,fbs,Pac-12,7,"[0, 0, 0, 7]",0.0051367878913879395,1491,1441,2.1956336524053146,,,
401282772,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,109295,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,47,"[10, 17, 6, 14]",0.9986865417930266,1591,1672,2711,Western Michigan,fbs,Mid-American,14,"[7, 0, 0, 7]",0.0013134582069733725,1510,1429,2.3235980123,,,
401329633,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,,6033,Carl Smith Stadium,2842,UVA Wise,ii,South Atlantic,54,"[23, 14, 10, 7]",,,,2355,Virginia Lynchburg,,,0,"[0, 0, 0, 0]",,,,,,,
401328990,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,,4015,Barron Stadium,2560,Shorter,ii,Gulf South,38,"[7, 10, 14, 7]",,,,2913,Brevard,iii,USA South,14,"[0, 0, 7, 7]",,,,,,,
401286188,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,18782,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,28,"[14, 7, 7, 0]",0.05654682219028473,,,107,Holy Cross,fcs,Patriot,38,"[7, 17, 7, 7]",0.9434531778097153,,,5.0237871459362555,,,
401328233,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,,3741,Goodman Stadium,2329,Lehigh,fcs,Patriot,3,"[0, 3, 0, 0]",,,,222,Villanova,fcs,CAA,47,"[6, 14, 24, 3]",,,,,,,
